id,name,brand,county,district,address,lat,lng,category,tags,time_tags,rating,description,dishes,business_hours,source,updated_at
NT2F8929,越南素食小吃,,南投,埔里鎮,,23.9712725,120.9760255,素食,,午餐|晚餐,4.5,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F8930,蓮花素食館,,南投,草屯鎮,,23.971846,120.686519,素食,,午餐|晚餐,4.5,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F8931,鱒龍風格餐館,,南投,鹿谷鄉,558台灣南投縣鹿谷鄉廣興村興產路80之10號,23.7307096,120.7701422,中式,,午餐|晚餐,4.5,中式餐廳，在地美味,[],,manual,
NT2F8932,大麵神麵館,,南投,鹿谷鄉,558台灣南投縣鹿谷鄉鹿谷村仁義路97-7號,23.7467506,120.7544815,中式,,午餐|晚餐,4.5,麵食專賣店，湯頭講究,[],,manual,
NT2F8933,老街仁城,,南投,名間鄉,55145台灣南投縣名間鄉三崙村名松路二段662-1號,23.848431,120.629155,中式,,午餐|晚餐,4.5,中式餐廳，在地美味,[],,manual,
NT2F8934,名間親子生態園區,,南投,名間鄉,551台灣南投縣名間鄉中山村彰南路256號,23.855901,120.6962135,中式,,午餐|晚餐,4.5,中式餐廳，在地美味,[],,manual,
NT2F8935,行者咖啡,,南投,國姓鄉,544台灣南投縣國姓鄉國姓村國姓路25之12號,24.0582624,120.9177878,咖啡廳,,下午茶,4.5,咖啡廳，適合放鬆休憩,[],,manual,
NT2F8936,雲南小吃,,南投,仁愛鄉,546台灣南投縣仁愛鄉大同村仁和路196附1號,24.0477879,121.1566374,中式,,午餐|晚餐,4.5,中式餐廳，在地美味,[],,manual,
NT2F8937,金紅小吃店（專賣扁食、麵食）,,南投,水里鄉,553台灣南投縣水里鄉城中村市場街25號,23.8166198,120.8527104,中式,,午餐|晚餐,4.5,麵食專賣店，湯頭講究,[],,manual,
NT2F8938,Mountain Bica Cafe,,南投,仁愛鄉,,24.0314466,121.1429066,咖啡廳,,下午茶,4.4,"絕佳咖啡選擇, 滋味濃郁，氣氛宜人。",[],,manual,
NT2F8939,葉家古早味,,南投,,,23.9047305,120.6847845,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8940,早堂。breakfast & café,,南投,草屯鎮,,23.9756769,120.6834871,咖啡廳,,下午茶,4.4,,[],,manual,
NT2F8941,小舖里甜點工作室 L.Puli Patisserie,,南投,埔里鎮,,23.9684586,120.96279,甜品,,午餐|晚餐,4.4,精緻的甜品，手作風格獨具匠心，讓人愛不釋口。,[],,manual,
NT2F8942,槌仔寮庄腳菜花園餐館,,南投,魚池鄉,,23.9000743,120.908852,中式,,午餐|晚餐,4.4,招牌菜色彩豐富，讓人垂涎，人氣小吃推薦。,[],,manual,
NT2F8943,石記米糕,,南投,集集鎮,,23.828387,120.785072,中式,,午餐|晚餐,4.4,米糕滑嫩搭配多種配料，傳統台味小吃。,[],,manual,
NT2F8944,饗富餐廳 竹山紫南宮店,,南投,竹山鎮,,23.8068398,120.7174703,中式,,午餐|晚餐,4.4,竹山紫南宮店，超人氣的台菜餐廳，菜品多樣且美味。,[],,manual,
NT2F8945,丸二米粉,,南投,竹山鎮,,23.7578644,120.6835588,中式,,午餐|晚餐,4.4,專注於米粉的美味，口感滑順，令人驚豔。,[],,manual,
NT2F8946,嘉義火雞肉飯 埔里仁愛店,,南投,埔里鎮,,23.9674902,120.9637005,中式,,午餐|晚餐,4.4,精緻火雞肉飯，口感鮮美，讓人一試成主顧。,[],,manual,
NT2F8947,竹山秀傳嘉義火雞肉飯,,南投,竹山鎮,,23.8012186,120.7140008,中式,,午餐|晚餐,4.4,獨家秘製醬汁，火雞肉飯令人垂涎欲滴。,[],,manual,
NT2F8948,清一色牛肉麵埔里店,,南投,埔里鎮,,23.9690677,120.9648373,中式,,午餐|晚餐,4.4,牛肉選材講究，口感鮮嫩滑順。,[],,manual,
NT2F8949,阿開肉圓埔里創始店,,南投,埔里鎮,,23.9617467,120.9678015,中式,,午餐|晚餐,4.4,經營已久的餐廳，在樸實的空間中供應手工肉圓和湯品。,[],,manual,
NT2F8950,梁家臭豆腐店,,南投,埔里鎮,,23.971358,120.9694536,中式,,午餐|晚餐,4.4,人氣臭豆腐，外酥內嫩，口感令人驚艷。,[],,manual,
NT2F8951,阿甲肉丸,,南投,,,23.9666865,120.9670353,中式,,午餐|晚餐,4.4,埔里觀光客必吃人氣肉圓店，在地超過70年美味,[],,manual,
NT2F8952,菊肉圓,,南投,,,23.9638318,120.9638911,中式,,午餐|晚餐,4.4,埔里超人氣排隊肉圓，在地人推薦，皮Q餡多,[],,manual,
NT2F8953,清境雲香園,,南投,,,24.073502,121.1684536,咖啡廳,,下午茶,4.4,清境玻璃屋景觀餐廳，招牌過橋米線與道地雲南料理，看著窗外山景用餐超享受,[],,manual,
NT2F8954,和雅谷餐廳,,南投,,,23.7117734,120.7796223,中式,,午餐|晚餐,4.4,溪頭鹿谷50年老店杉林溪必吃高山鱒魚料理1977年量產鱒魚先驅,[],,manual,
NT2F8955,坤德茶筍餐廳,,南投,,,23.7411173,120.7573518,中式,,午餐|晚餐,4.4,杉林溪附近必吃凍頂烏龍茶雞野薑花過貓芹香芋頭神級推薦,[],,manual,
NT2F8956,鮮道平價料理,,南投,南投市,,23.9076354,120.6895566,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8957,麵五三屋台ラーメン,,南投,草屯鎮,,23.9889488,120.6623914,日式,,午餐|晚餐,4.4,,[],,manual,
NT2F8958,老屋，食憶小鎮,,南投,竹山鎮,,23.7559168,120.6832389,中式,,午餐|晚餐,4.4,懷舊風格的中式菜肴，喚起美好回憶。,[],,manual,
NT2F8959,竹香園甕缸雞 竹山店,,南投,竹山鎮,,23.7952768,120.7110394,中式,,午餐|晚餐,4.4,竹山店，超人氣的甕缸雞料理，肉質鮮嫩多汁。,[],,manual,
NT2F8960,小竹屋,,南投,竹山鎮,,23.775528,120.710344,中式,,午餐|晚餐,4.4,溫馨的台菜小館，適合品味傳統美食的好地方。,[],,manual,
NT2F8961,Kètīng客廳 （假日全天候供應餐點）,,南投,埔里鎮,,23.9713108,120.9662059,中式,,午餐|晚餐,4.4,假日全天候供應多樣餐點，適合全家聚餐的好去處。,[],,manual,
NT2F8962,大吉利土雞城,,南投,,,23.9041126,120.6797329,中式,,午餐|晚餐,4.4,傳統土雞料理，口味鮮美，讓人回味無窮。,[],,manual,
NT2F8963,青宏畜牧場,,南投,,,23.9235967,120.6388856,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8964,不二园甕缸雞,,南投,名間鄉,,23.8472934,120.6972584,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8965,水里麵攤,,南投,水里鄉,,23.8077141,120.8516798,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8966,向紅牛肉麵,,南投,草屯鎮,,23.9685075,120.685187,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8967,八六麵食館,,南投,埔里鎮,,23.9644161,120.9637907,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8968,五鮮級鍋物專賣 埔里旗艦店,,南投,埔里鎮,,23.9681586,120.9701117,火鍋,,午餐|晚餐,4.4,專注於新鮮鍋物，湯頭濃郁，令人讚不絕口。,[],,manual,
NT2F8969,鍋神日式涮涮鍋草屯店,,南投,草屯鎮,,23.9752966,120.6806354,火鍋,,午餐|晚餐,4.4,提供正宗日式涮涮鍋，食材新鮮，味道鮮美。,[],,manual,
NT2F8970,美食~海集鱻,,南投,,,23.9270403,120.670128,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8971,山海味現炒店,,南投,水里鄉,,23.80964,120.851011,中式,,午餐|晚餐,4.4,新鮮海味現炒，讓你品嚐海洋的精華。,[],,manual,
NT2F8972,福田現炒,,南投,草屯鎮,,23.9856178,120.682173,中式,,午餐|晚餐,4.4,提供多樣化台菜，以新鮮食材現炒而成。,[],,manual,
NT2F8973,格閣熱炒草屯店,,南投,草屯鎮,,23.9973501,120.6623034,中式,,午餐|晚餐,4.4,熱炒菜品新鮮美味，適合聚會分享。,[],,manual,
NT2F8974,香村九尾草雞湯 熱炒 火鍋,,南投,名間鄉,,23.8489357,120.6286939,火鍋,,午餐|晚餐,4.4,結合多種料理風格，適合家庭聚餐。,[],,manual,
NT2F8975,墨啡,,南投,,,23.9440749,120.6869673,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8976,眺,,南投,魚池鄉,,23.8638355,120.9110688,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8977,築樂珈琲 ｜ 預約制,,南投,埔里鎮,,23.9489368,120.9400095,咖啡廳,,下午茶,4.4,預約制的中式台菜咖啡喫茶，讓每位客人都能獨享美味。,[],,manual,
NT2F8978,桑心實驗室 emoLab｜埔里山野風咖啡餐館,,南投,埔里鎮,,23.9425571,120.929269,咖啡廳,,下午茶,4.4,山野風格，提供特色咖啡與輕食，適合放鬆與享受的好去處,[],,manual,
NT2F8979,東東刈包,,南投,魚池鄉,,23.8487822,120.9302555,中式,,午餐|晚餐,4.4,軟嫩的刈包夾入豐富餡料，讓人一口接一口。,[],,manual,
NT2F8980,京壽司,,南投,草屯鎮,,23.9717789,120.683283,日式,,午餐|晚餐,4.4,新鮮的壽司選擇，讓食客感受海味的鮮美與美好。,[],,manual,
NT2F8981,八貫饗手創料理 三和店,,南投,,,23.902414,120.6871635,中式,,午餐|晚餐,4.4,創意菜品搭配新鮮食材，讓人每次都充滿驚喜。,[],,manual,
NT2F8982,漁太日式料理,,南投,草屯鎮,,23.9753908,120.6864583,日式,,午餐|晚餐,4.4,,[],,manual,
NT2F8983,梵居酒屋,,南投,,,23.906618,120.6944313,日式,,午餐|晚餐|宵夜,4.4,日式酒菜搭配，悠閒的就餐氛圍讓人放鬆。,[],,manual,
NT2F8984,埔里清寶鹹油條總店--請找攻略-埔里鹹油條推薦|古早味早餐|必吃鹹油條|蔥油餅推薦|人氣餡餅|在地推薦早午餐,,南投,埔里鎮,,23.9674269,120.953133,中式,,早餐|午餐|晚餐,4.4,,[],,manual,
NT2F8985,阿波早點店,,南投,,,23.9140169,120.6806144,中式,,午餐|晚餐,4.4,人氣台式早餐，讓你一早就能享受滿滿的能量。,[],,manual,
NT2F8986,德意冰坊,,南投,,,23.912035,120.6852999,甜品,,午餐|晚餐,4.4,經典甜品冰品，讓人每一口都感受到幸福的滋味。,[],,manual,
NT2F8987,哇拉蜜法式手工冰淇淋,,南投,魚池鄉,,23.8337493,120.9041726,甜品,,午餐|晚餐,4.4,,[],,manual,
NT2F8988,埔里冰上冰（古早味吧噗）,,南投,埔里鎮,,23.9693978,120.9639454,甜品,,午餐|晚餐,4.4,,[],,manual,
NT2F8989,二坪冰店_明潭冰店,,南投,水里鄉,,23.8138457,120.8579136,甜品,,午餐|晚餐,4.4,,[],,manual,
NT2F8990,竹山農會牛排,,南投,竹山鎮,,23.7578836,120.6865756,西式,,午餐|晚餐,4.4,新鮮食材製作的牛排，讓每一口都充滿滿足感。,[],,manual,
NT2F8991,貳拾參創意料理,,南投,埔里鎮,,23.9817439,121.012948,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F8992,阿正師山林餐館,,南投,魚池鄉,,23.9039289,120.9115512,中式,,午餐|晚餐,4.4,專注於傳統台菜的經典口味，讓人回味無窮。,[],,manual,
NT2F8993,好地方風味館,,南投,埔里鎮,,23.967963,120.9741726,中式,,午餐|晚餐,4.4,特色台菜讓人懷念，熱情的服務氛圍令人舒適。,[],,manual,
NT2F8994,桃米河岸小棧,,南投,埔里鎮,,23.9458987,120.9371952,中式,,午餐|晚餐,4.4,簡約的台菜風格，讓人享受悠閒的用餐時光。,[],,manual,
NT2F8995,韓鮮韓國料理 南投店=朝鮮味韓國料理,,南投,南投市,,23.9087046,120.6887592,異國,,午餐|晚餐,4.4,,[],,manual,
NT2F8996,普里鹹油條(埔里旗艦總店）,,南投,埔里鎮,,23.9598571,120.9703607,中式,,午餐|晚餐,4.4,樸實的小吃店，專賣油炸的油條、蛋類料理和傳統小點。,[],,manual,
NT2F8997,來來香酥鴨埔里總店,,南投,埔里鎮,,23.9665502,120.9708018,中式,,午餐|晚餐,4.4,香酥鴨的美味，讓你忍不住想再來品嚐。,[],,manual,
NT2F8998,竹山蚵嗲,,南投,竹山鎮,,23.7544714,120.6860872,中式,,午餐|晚餐,4.4,現炸蚵嗲香脆可口，夜市小吃的必試美味。,[],,manual,
NT2F8999,翠豐小吃部,,南投,竹山鎮,,23.755958,120.682955,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F9000,咱兜黃金脆皮雞,,南投,竹山鎮,,23.8061594,120.7164531,中式,,午餐|晚餐,4.4,脆皮雞外酥內嫩，肉質鮮美，廣受食客青睞。,[],,manual,
NT2F9001,阿美麵攤,,南投,草屯鎮,,23.9807358,120.682807,中式,,午餐|晚餐,4.4,,[],,manual,
NT2F9002,方愫馨草屯手工麻糬【創始店】,,南投,草屯鎮,,23.9782213,120.6828009,甜品,,午餐|晚餐,4.4,這間小巧的老字號商店販售傳統手工台式麻糬甜點。,[],,manual,
NT2F9003,中興新村第一素食品牌|邁素德|禪意素食館|愛心餐|南投美食|南投素食|BNI,,南投,南投市,,23.9444031,120.6950476,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9004,全体素立蔬食餐館,,南投,埔里鎮,,23.9706133,120.9726318,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9005,禪說人文蔬食餐飲 草屯總店,,南投,草屯鎮,,23.9797386,120.6842175,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9006,十方素食自助餐,,南投,竹山鎮,,23.7576708,120.6838465,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9007,日善素食,,南投,竹山鎮,,23.757015,120.6840872,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9008,集一素食,,南投,集集鎮,,23.82783,120.781553,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9009,中寮天慈素食,,南投,中寮鄉,,23.8965519,120.7126725,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9010,香香素食,,南投,水里鄉,,23.8149254,120.8545611,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9011,蔬香素食,,南投,信義鄉,,23.6679756,120.9876321,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9012,十信素食；,,南投,信義鄉,,23.6679756,120.9876321,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9013,騏麟素食館,,南投,信義鄉,,23.6679756,120.9876321,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9014,金膳坊庭園素食,,南投,埔里鎮,,23.9824711,120.9696205,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9015,崇德素食,,南投,草屯鎮,,23.959847,120.685293,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9016,三陽素食店,,南投,竹山鎮,,23.7538421,120.6805284,素食,,午餐|晚餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9017,小素苗蔬食早午餐,,南投,名間鄉,,23.9085884,120.6910719,素食,,早餐,4.4,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9018,溪頭和雅谷餐廳,,南投,鹿谷鄉,55842台灣南投縣鹿谷鄉內湖村興產路57-2號,23.7117734,120.7796223,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9019,翠谷餐廳,,南投,鹿谷鄉,558台灣南投縣鹿谷鄉內湖村坪峰巷1之38號,23.7279155,120.7736551,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9020,花海麵館 (溫州大餛飩),,南投,名間鄉,551台灣南投縣名間鄉中正村彰南路102號,23.841802,120.700418,中式,,午餐|晚餐,4.4,麵食專賣店，湯頭講究,[],,manual,
NT2F9021,南投縣國姓鄉農會文創園區,,南投,國姓鄉,544台灣南投縣國姓鄉柑林村中正路二段357號,24.0236822,120.8470263,咖啡廳,,下午茶,4.4,咖啡廳，適合放鬆休憩,[],,manual,
NT2F9022,雲香園,,南投,仁愛鄉,546台灣南投縣仁愛鄉大同村仁和路210-4附1號,24.073502,121.1684536,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9023,清境滇之南傣族風味餐,,南投,仁愛鄉,546台灣南投縣仁愛鄉大同村信義巷50-1號,24.030629,121.1434843,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9024,清境曉雲南餐廳(清境美食、雲南料理),,南投,仁愛鄉,546台灣南投縣仁愛鄉大同村信義巷42-1號,24.0342103,121.1510611,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9025,美斯樂傣味店➤清境【老店】道地滇緬孤軍雲南料理,,南投,仁愛鄉,546台灣南投縣仁愛鄉大同村博望巷23號,24.0213745,121.1252135,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9026,清境瑪格麗特紫屋餐廳,,南投,仁愛鄉,546台灣南投縣仁愛鄉大同村信義巷39-1號,24.0328653,121.1540421,中式,,午餐|晚餐,4.4,中式餐廳，在地美味,[],,manual,
NT2F9027,小蔥花乾拌麵 水里店,,南投,水里鄉,553台灣南投縣水里鄉農富村民生路300號,23.816327,120.854501,中式,,午餐|晚餐,4.4,麵食專賣店，湯頭講究,[],,manual,
NT2F9028,葉家庄食堂【手切滷肉飯】【招牌黑糖粉粿】【埔里美食】【埔里米粉/板條】【葷素皆有】,,南投,埔里鎮,,23.9601075,120.9625764,素食,,午餐|晚餐,4.3,,[],,manual,
NT2F9029,嫁婆jà po/露天咖啡/寵物友善/營業時間&最新消息請查看IG,,南投,埔里鎮,,24.0077078,120.9348175,咖啡廳,,下午茶,4.3,寵物友善露天咖啡，讓您與愛犬共享悠閒時光。,[],,manual,
NT2F9030,Pâtisserie à la Montagne 蒙塔妮,,南投,仁愛鄉,,24.0380319,121.1590511,中式,,午餐|晚餐,4.3,｜中式與台菜結合，招牌料理令人回味，人氣不容小覷,[],,manual,
NT2F9031,嘉鄉小吃店(固定休周二，周一.三不定時休請來電詢問),,南投,鹿谷鄉,,23.745839,120.7523759,中式,,午餐|晚餐,4.3,特色中式料理多樣，無法預測的驚喜美味。,[],,manual,
NT2F9032,六千金咖啡six sisters cafe,,南投,,,23.9424052,120.6923947,咖啡廳,,下午茶,4.3,咖啡與甜點的完美搭配，適合悠閒聚會的好去處。,[],,manual,
NT2F9033,正典牛乳大王 餅乾三明治冰磚,,南投,,,23.9449293,120.6972548,咖啡廳,,下午茶,4.3,超人氣的餅乾三明治冰磚，甜品界的明星選擇。,[],,manual,
NT2F9034,北港香菇肉羹,,南投,竹山鎮,,23.7561754,120.6844933,中式,,午餐|晚餐,4.3,鮮美的香菇與肉羹相結合，成為夜市的熱門美食。,[],,manual,
NT2F9035,日月潭邵族竹筒飯,,南投,,,23.8664802,120.9119958,中式,,午餐|晚餐,4.3,,[],,manual,
NT2F9036,菇神鹿谷店,,南投,,,23.7531511,120.7462778,中式,,午餐|晚餐,4.3,溪頭米其林必比登推薦餐廳原木傳香百菇鍋湯頭溫潤多種香菇雞肉,[],,manual,
NT2F9037,溪頭和亭餐廳,,南投,,,23.6973381,120.776799,中式,,午餐|晚餐,4.3,溪頭鄉土料理招牌鱘龍魚放山土雞各式山產快炒團體合菜,[],,manual,
NT2F9038,松濤園,,南投,南投市,,23.9557702,120.6843551,中式,,午餐|晚餐,4.3,人氣台菜餐廳，招牌菜品定能讓您回味無窮。,[],,manual,
NT2F9039,文心園・花園咖啡 Wenxin Garden & Caffè,,南投,南投市,,23.9133626,120.6882016,咖啡廳,,下午茶,4.3,懷舊的咖啡廳兼花店，供應異國料理、義式咖啡和有機草本茶。,[],,manual,
NT2F9040,福瑞堂 創新台菜,,南投,南投市,,23.9107757,120.6844326,咖啡廳,,下午茶,4.3,藏身於舊稅務局中的新奇貓咪主題餐廳，供應咖啡和點心。,[],,manual,
NT2F9041,武食餐廳,,南投,草屯鎮,,23.9677593,120.684332,西式,,午餐|晚餐,4.3,空間寬敞的愜意餐廳，供應早午餐、義大利麵、漢堡與沙拉。,[],,manual,
NT2F9042,小春Koharu 草屯創始店,,南投,草屯鎮,,23.9738065,120.6868768,中式,,午餐|晚餐,4.3,,[],,manual,
NT2F9043,竹青庭人文空間,,南投,竹山鎮,,23.7536926,120.6836737,中式,,午餐|晚餐,4.3,結合人文氛圍與精緻台菜，適合悠閒聚餐。,[],,manual,
NT2F9044,滿食堂,,南投,埔里鎮,,23.9652819,120.9733286,中式,,午餐|晚餐,4.3,"提供經典台菜, 簡單卻讓人懷念的家常味道，適合家庭聚餐。",[],,manual,
NT2F9045,元爵味 黃燜雞米飯 草屯店,,南投,草屯鎮,,23.976611,120.6851273,中式,,午餐|晚餐,4.3,招牌黃燜雞米飯，超人氣美食，吃了還想再來。,[],,manual,
NT2F9046,亞標小吃部,,南投,埔里鎮,,23.9629099,120.9629811,中式,,午餐|晚餐,4.3,經典中式小吃，超人氣美食，讓人流連忘返。,[],,manual,
NT2F9047,一滴水麵館（中興新村）,,南投,,,23.944286,120.6946362,中式,,午餐|晚餐,4.3,人氣牛肉麵，湯底香醇讓人回味無窮。,[],,manual,
NT2F9048,口福小吃部,,南投,名間鄉,,23.8771137,120.6935942,中式,,午餐|晚餐,4.3,美味小吃的聚集地，帶來幸福的味道。,[],,manual,
NT2F9049,南軒99炒翻天(南軒小館),,南投,集集鎮,,23.8271081,120.7839365,中式,,午餐|晚餐,4.3,招牌炒菜翻轉味蕾，成為食客的最愛。,[],,manual,
NT2F9050,阿龍快炒（第三市場）要吃看看,,南投,埔里鎮,,23.9622696,120.967495,中式,,午餐|晚餐,4.3,,[],,manual,
NT2F9051,升平快炒餐廳,,南投,水里鄉,,23.8076168,120.8584815,中式,,午餐|晚餐,4.3,專注中式快炒，適合快速用餐的好選擇。,[],,manual,
NT2F9052,鹿元海鮮小館,,南投,鹿谷鄉,,23.7428819,120.7556264,中式,,午餐|晚餐,4.3,,[],,manual,
NT2F9053,水里董家肉圓（二哥的店）,,南投,水里鄉,,23.8132755,120.8550019,中式,,午餐|晚餐,4.3,招牌肉圓受歡迎，夜市小吃超人氣。,[],,manual,
NT2F9054,北山米苔目,,南投,國姓鄉,,23.9821361,120.87204,中式,,午餐|晚餐,4.3,,[],,manual,
NT2F9055,埔里施家肉丸,,南投,埔里鎮,,23.9619645,120.969528,中式,,午餐|晚餐,4.3,口感豐富的肉丸，經典中式佳餚人氣十足。,[],,manual,
NT2F9056,本味瓦罐煨湯,,南投,埔里鎮,,23.9704936,120.9557387,中式,,午餐|晚餐,4.3,專注於傳統煨湯，讓每一口都充滿濃郁的家常味。,[],,manual,
NT2F9057,金藏屋日式丼飯,,南投,,,23.9287944,120.6684474,日式,,午餐|晚餐,4.3,,[],,manual,
NT2F9058,B1brekky(最後點餐13:30～）,,南投,草屯鎮,,23.9699089,120.6868108,中式,,午餐|晚餐,4.3,提供美味中式台菜，適合早午餐愛好者，讓你滿足一整天。,[],,manual,
NT2F9059,阿里婆手作甜品｜內用至晚上九點｜賣完會提早打烊,,南投,埔里鎮,,23.9663941,120.96503,甜品,,午餐|晚餐,4.3,樸實的臨櫃點餐式店鋪，供應刨冰和其他傳統甜品。,[],,manual,
NT2F9060,三和冰城,,南投,,,23.9104554,120.6832243,甜品,,午餐|晚餐,4.3,人氣冰品店，提供多樣化的冰品選擇，適合炎炎夏日消暑。,[],,manual,
NT2F9061,水里豆花松,,南投,水里鄉,,23.8112177,120.8551033,中式,,午餐|晚餐,4.3,滑順的豆花，搭配多樣配料，帶來清爽的甜品享受。,[],,manual,
NT2F9062,桑心合作社-桃米總店,,南投,埔里鎮,,23.9425571,120.929269,中式,,午餐|晚餐,4.3,,[],,manual,
NT2F9063,天下牛排,,南投,,,23.9055416,120.6865858,西式,,午餐|晚餐,4.3,經典中式牛排，適合家庭聚餐，溫馨的用餐氛圍。,[],,manual,
NT2F9064,頂好牛排,,南投,草屯鎮,,23.9691252,120.6871901,西式,,午餐|晚餐,4.3,經典中式牛排，滿足肉食愛好者的味蕾。,[],,manual,
NT2F9065,東泰霸王豬腳（只供應外帶便當）不開放內用,,南投,草屯鎮,,23.975715,120.6830515,中式,,午餐|晚餐,4.3,外帶便當中的招牌豬腳，肉質軟嫩多汁。,[],,manual,
NT2F9066,張蒸餃大王（第三市場）南投美食 南投蒸餃 埔里美食 埔里必吃 埔里小吃 埔里宵夜,,南投,埔里鎮,,23.9705258,120.9679668,中式,,午餐|晚餐|宵夜,4.3,蒸餃口感鮮美，成為埔里小吃中的必試美味。,[],,manual,
NT2F9067,媽祖廟口米糕,,南投,竹山鎮,,23.7562,120.6848326,中式,,午餐|晚餐,4.3,米香四溢的傳統米糕，搭配多樣配料，令人驚豔。,[],,manual,
NT2F9068,漁家村無刺虱目魚,,南投,竹山鎮,,23.759905,120.687483,中式,,午餐|晚餐,4.3,招牌無刺虱目魚新鮮美味，讓人回味無窮。,[],,manual,
NT2F9069,世傳魷魚羹,,南投,草屯鎮,,23.9778849,120.6845935,中式,,午餐|晚餐,4.3,鮮美魷魚羹，湯頭清爽，夜市必吃之選。,[],,manual,
NT2F9070,來點什麼-草屯中山店,,南投,草屯鎮,,23.9768112,120.6826133,中式,,午餐|晚餐,4.3,提供多樣化小吃，適合各種口味需求。,[],,manual,
NT2F9071,集集ㄟ水里肉圓,,南投,集集鎮,,23.8285176,120.7846505,中式,,午餐|晚餐,4.3,招牌肉圓口感Q彈，夜市小吃人氣選擇。,[],,manual,
NT2F9072,集集松担担麵,,南投,集集鎮,,23.8268423,120.782794,中式,,午餐|晚餐,4.3,擔擔麵香麻可口，夜市小吃的好選擇。,[],,manual,
NT2F9073,阿銤族素食,,南投,南投市,,23.9129603,120.6841923,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9074,101歐風蔬食烘焙咖啡,,南投,南投市,,23.9417542,120.6848379,烘焙,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9075,荷緣素食,,南投,南投市,,23.9551715,120.6838274,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9076,阿姨素食臭豆腐麵攤,,南投,南投市,,23.9050092,120.6845097,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9077,田心心素蔬食餐坊,,南投,埔里鎮,,23.971068,120.9653429,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9078,蕃茄園蔬食餐坊,,南投,埔里鎮,,23.9667139,120.9487039,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9079,百珍齋素食館,,南投,草屯鎮,,23.974757,120.6814838,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9080,修緣素食（竹山秀傳隔壁素食,,南投,竹山鎮,,23.8010075,120.7143812,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
NT2F9081,歡喜心素食,,南投,竹山鎮,,23.7632209,120.701071,素食,,午餐|晚餐,4.3,素食餐廳，提供健康蔬食料理。,[],,manual,
